repo,project,file,kind,name,signature,tags,depends_on,lines,body_hash
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SensorFusionService.cs,class,TheWatch.Dashboard.Api.Services.SensorFusionService,class SensorFusionService : ISensorFusionService (22 members),#sensor #service,ICCTVPort; IHubContext; IResponseCoordinationService; ISensorFusionPort; ISensorFusionService,434,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SensorFusionService.cs,record,TheWatch.Dashboard.Api.Services.SensorIngestResult,record SensorIngestResult (0 members),#model #sensor,IReadOnlyList; string?,8,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SimulationService.cs,class,TheWatch.Dashboard.Api.Services.SimulationService,class SimulationService : ISimulationService (8 members),#service,ISimulationService,42,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SwarmCoordinationService.cs,interface,TheWatch.Dashboard.Api.Services.ISwarmCoordinationService,interface ISwarmCoordinationService (3 members),#port #service #swarm,,11,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SwarmCoordinationService.cs,record,TheWatch.Dashboard.Api.Services.SwarmAgentResult,record SwarmAgentResult (0 members),#model #swarm,string?,10,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SwarmCoordinationService.cs,record,TheWatch.Dashboard.Api.Services.SwarmAgentTask,record SwarmAgentTask (0 members),#model #swarm,DateTime?; Dictionary; SwarmTaskPriority,9,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SwarmCoordinationService.cs,class,TheWatch.Dashboard.Api.Services.SwarmCoordinationService,class SwarmCoordinationService : ISwarmCoordinationService (18 members),#service #swarm,IBackgroundJobClient; IConnection; IHubContext; ISwarmCoordinationService,147,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SwarmCoordinationService.cs,class,TheWatch.Dashboard.Api.Services.SwarmHangfireRegistration,class SwarmHangfireRegistration : IHostedService (4 members),#scheduling #swarm,IHostedService; IRecurringJobManager,40,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/SwarmCoordinationService.cs,record,TheWatch.Dashboard.Api.Services.SwarmHealthSnapshot,record SwarmHealthSnapshot (7 members),#model #swarm,,10,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/TestOrchestratorService.cs,class,TheWatch.Dashboard.Api.Services.TestOrchestratorService,class TestOrchestratorService : ITestOrchestratorService (15 members),#service,IHubContext; ITestOrchestratorService,253,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/WatchCallService.cs,record,TheWatch.Dashboard.Api.Services.InitiateWatchCallRequest,record InitiateWatchCallRequest (0 members),#model #watchcall,string?,11,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/WatchCallService.cs,interface,TheWatch.Dashboard.Api.Services.IWatchCallService,interface IWatchCallService (14 members),#port #service #watchcall,,28,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/WatchCallService.cs,record,TheWatch.Dashboard.Api.Services.WatchCallEscalationResult,record WatchCallEscalationResult (0 members),#escalation #model #watchcall,ResponseRequest; WatchCall,5,
TheWatch.Dashboard.Api,TheWatch.Dashboard.Api,./TheWatch.Dashboard.Api/Services/WatchCallService.cs,class,TheWatch.Dashboard.Api.Services.WatchCallService,class WatchCallService : IWatchCallService (22 members),#service #watchcall,IAuditTrail; IHubContext; IResponseCoordinationService; ISceneNarrationPort; IWatchCallPort; IWatchCallService,509,
TheWatch.Dashboard.Api.Tests,TheWatch.Dashboard.Api.Tests,./TheWatch.Dashboard.Api.Tests/BuildOutputParserServiceTests.cs,class,TheWatch.Dashboard.Api.Tests.BuildOutputParserServiceTests,class BuildOutputParserServiceTests (17 members),,,337,
TheWatch.Dashboard.Api.Tests,TheWatch.Dashboard.Api.Tests,./TheWatch.Dashboard.Api.Tests/FirebaseAuthenticationHandlerTests.cs,class,TheWatch.Dashboard.Api.Tests.FirebaseAuthenticationHandlerTests,class FirebaseAuthenticationHandlerTests (6 members),#auth,,133,
TheWatch.Dashboard.Api.Tests,TheWatch.Dashboard.Api.Tests,./TheWatch.Dashboard.Api.Tests/ResponseCoordinationServiceTests.cs,class,TheWatch.Dashboard.Api.Tests.ResponseCoordinationServiceTests,class ResponseCoordinationServiceTests (17 members),,,444,
TheWatch.Dashboard.Api.Tests,TheWatch.Dashboard.Api.Tests,./TheWatch.Dashboard.Api.Tests/SimulationServiceTests.cs,class,TheWatch.Dashboard.Api.Tests.SimulationServiceTests,class SimulationServiceTests (8 members),,,182,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Controllers/AuthController.cs,class,TheWatch.Dashboard.Web.Controllers.AuthController,class AuthController : ControllerBase (6 members),#auth #controller,ControllerBase; IAuthPort,99,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Controllers/AuthController.cs,record,TheWatch.Dashboard.Web.Controllers.SessionRequest,record SessionRequest (0 members),#model,,1,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardApiClient.cs,class,TheWatch.Dashboard.Web.Services.DashboardApiClient,class DashboardApiClient (22 members),,HttpClient,273,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardDtos.cs,record,TheWatch.Dashboard.Web.Services.ResponseSituation,record ResponseSituation (0 members),#model,IReadOnlyList; ResponseRequest,9,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,class,TheWatch.Dashboard.Web.Services.DashboardHubService,class DashboardHubService : IAsyncDisposable (25 members),#realtime #service,IAsyncDisposable; NavigationManager,210,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.EvidenceProcessedUpdate,record EvidenceProcessedUpdate (0 members),#evidence #model,double?; int?; string?; string[]?,11,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.EvidenceSubmittedUpdate,record EvidenceSubmittedUpdate (0 members),#evidence #model,string?,8,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.ResponderLocationUpdate,record ResponderLocationUpdate (0 members),#model #volunteering,double?,8,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.ResponderMessageUpdate,record ResponderMessageUpdate (0 members),#messaging #model #volunteering,,10,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.ResponderOnSceneUpdate,record ResponderOnSceneUpdate (0 members),#model #volunteering,,5,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.SurveyCompletedUpdate,record SurveyCompletedUpdate (0 members),#model,,5,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/DashboardHubService.cs,record,TheWatch.Dashboard.Web.Services.WatchCallEscalatedUpdate,record WatchCallEscalatedUpdate (0 members),#escalation #model #watchcall,,6,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/FirebaseAuthStateProvider.cs,class,TheWatch.Dashboard.Web.Services.FirebaseAuthStateProvider,class FirebaseAuthStateProvider : ServerAuthenticationStateProvider (3 members),#auth,IHttpContextAccessor; ServerAuthenticationStateProvider,15,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/SwarmInventoryService.cs,record,TheWatch.Dashboard.Web.Services.AgentGoal,record AgentGoal (2 members),#model #swarm,,5,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/SwarmInventoryService.cs,record,TheWatch.Dashboard.Web.Services.FileInventoryItem,record FileInventoryItem (11 members),#model,,26,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/SwarmInventoryService.cs,record,TheWatch.Dashboard.Web.Services.SupervisorAssignment,record SupervisorAssignment (7 members),#model,,10,
TheWatch.Dashboard.Web,TheWatch.Dashboard.Web,./TheWatch.Dashboard.Web/Services/SwarmInventoryService.cs,class,TheWatch.Dashboard.Web.Services.SwarmInventoryService,class SwarmInventoryService (19 members),#service #swarm,DashboardApiClient,281,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/AuditTrailAdapterBase.cs,class,TheWatch.Data.Adapters.AuditTrailAdapterBase,class AuditTrailAdapterBase : IAuditTrail (14 members),#audit,IAuditTrail,103,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/AzureOpenAI/AzureOpenAIEmbeddingAdapter.cs,class,TheWatch.Data.Adapters.AzureOpenAI.AzureOpenAIEmbeddingAdapter,class AzureOpenAIEmbeddingAdapter : IEmbeddingPort (9 members),#adapter,AzureOpenAIClient; IEmbeddingPort,87,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/CosmosDb/CosmosDbAuditTrailAdapter.cs,class,TheWatch.Data.Adapters.CosmosDb.CosmosDbAuditTrailAdapter,class CosmosDbAuditTrailAdapter : AuditTrailAdapterBase (8 members),#adapter #audit #cosmosdb,AuditTrailAdapterBase; CosmosClient,77,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/CosmosDb/CosmosDbStorageAdapter.cs,class,TheWatch.Data.Adapters.CosmosDb.CosmosDbStorageAdapter,class CosmosDbStorageAdapter : IStorageService (13 members),#adapter #cosmosdb,CosmosClient; IStorageService,96,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Firebase/FirebaseAuthAdapter.cs,class,TheWatch.Data.Adapters.Firebase.FirebaseAuthAdapter,class FirebaseAuthAdapter : IAuthPort (24 members),#adapter #auth #firebase,FirebaseApp; IAuthPort,519,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Firebase/FirebaseStorageAdapter.cs,class,TheWatch.Data.Adapters.Firebase.FirebaseStorageAdapter,class FirebaseStorageAdapter : IStorageService (12 members),#adapter #firebase,HttpClient; IStorageService,84,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Firestore/FirestorePortAdapter.cs,class,TheWatch.Data.Adapters.Firestore.FirestorePortAdapter,class FirestorePortAdapter : IFirestorePort (5 members),#adapter #firebase #guardreport,FirestoreDb; IFirestorePort,57,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Firestore/FirestoreStorageAdapter.cs,class,TheWatch.Data.Adapters.Firestore.FirestoreStorageAdapter,class FirestoreStorageAdapter : IStorageService (11 members),#adapter #firebase,FirestoreDb; IStorageService,75,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Firestore/FirestoreSwarmInventoryAdapter.cs,class,TheWatch.Data.Adapters.Firestore.FirestoreSwarmInventoryAdapter,class FirestoreSwarmInventoryAdapter : ISwarmInventoryPort (20 members),#adapter #firebase #swarm,FirestoreDb; ISwarmInventoryPort,251,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockAuditTrailAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockAuditTrailAdapter,class MockAuditTrailAdapter : AuditTrailAdapterBase (11 members),#adapter #audit #mock,AuditTrailAdapterBase,82,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockAuthAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockAuthAdapter,class MockAuthAdapter : IAuthPort (18 members),#adapter #auth #mock,IAuthPort,187,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockAuthAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockUserState,class MockUserState (8 members),#mock,,11,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockAwsAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockAwsAdapter,class MockAwsAdapter : IAwsPort (2 members),#adapter #mock,IAwsPort,27,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockAzureAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockAzureAdapter,class MockAzureAdapter : IAzurePort (3 members),#adapter #mock,IAzurePort,33,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockBlobStorageAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockBlobStorageAdapter,class MockBlobStorageAdapter : IBlobStoragePort (8 members),#adapter #mock,IBlobStoragePort,52,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockBuildOutputAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockBuildOutputAdapter,class MockBuildOutputAdapter : IBuildOutputPort (9 members),#adapter #mock,IBuildOutputPort,65,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockDevWorkAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockDevWorkAdapter,class MockDevWorkAdapter : IDevWorkPort (7 members),#adapter #mock,IDevWorkPort,41,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockEmbeddingAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockEmbeddingAdapter,class MockEmbeddingAdapter : IEmbeddingPort (6 members),#adapter #mock,IEmbeddingPort,64,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockEvidenceAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockEvidenceAdapter,class MockEvidenceAdapter : IEvidencePort (10 members),#adapter #evidence #mock,IEvidencePort,95,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockFeatureTrackingAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockFeatureTrackingAdapter,class MockFeatureTrackingAdapter : IFeatureTrackingPort (12 members),#adapter #mock,IFeatureTrackingPort,85,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockFirestoreAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockFirestoreAdapter,class MockFirestoreAdapter : IFirestorePort (7 members),#adapter #mock,IFirestorePort,56,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockGitHubAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockGitHubAdapter,class MockGitHubAdapter : IGitHubPort (6 members),#adapter #mock #realtime,IGitHubPort,46,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockSpatialIndexAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockSpatialIndexAdapter,class MockSpatialIndexAdapter : ISpatialIndex (11 members),#adapter #mock #spatial,ISpatialIndex,96,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockSpatialIndexAdapter.cs,record,TheWatch.Data.Adapters.Mock.SpatialPoint,record SpatialPoint (0 members),#model #spatial,Dictionary,1,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockStorageAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockStorageAdapter,class MockStorageAdapter : IStorageService (13 members),#adapter #mock,IStorageService,75,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockSurveyAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockSurveyAdapter,class MockSurveyAdapter : ISurveyPort (13 members),#adapter #mock,ISurveyPort,163,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Mock/MockVectorSearchAdapter.cs,class,TheWatch.Data.Adapters.Mock.MockVectorSearchAdapter,class MockVectorSearchAdapter : IVectorSearchPort (11 members),#adapter #mock,IEmbeddingPort; IVectorSearchPort,114,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/PostgreSql/PostgreSqlAuditTrailAdapter.cs,class,TheWatch.Data.Adapters.PostgreSql.PostgreSqlAuditTrailAdapter,class PostgreSqlAuditTrailAdapter : AuditTrailAdapterBase (8 members),#adapter #audit #postgres,AuditTrailAdapterBase; TheWatchDbContext,41,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/PostgreSql/PostgreSqlSpatialAdapter.cs,class,TheWatch.Data.Adapters.PostgreSql.PostgreSqlSpatialAdapter,class PostgreSqlSpatialAdapter : ISpatialIndex (8 members),#adapter #postgres #spatial,ISpatialIndex; TheWatchDbContext,48,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/PostgreSql/PostgreSqlStorageAdapter.cs,class,TheWatch.Data.Adapters.PostgreSql.PostgreSqlStorageAdapter,class PostgreSqlStorageAdapter : IStorageService (11 members),#adapter #postgres,IStorageService; TheWatchDbContext,62,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Qdrant/QdrantVectorAdapter.cs,class,TheWatch.Data.Adapters.Qdrant.QdrantVectorAdapter,class QdrantVectorAdapter : IVectorSearchPort (19 members),#adapter #vector,IEmbeddingPort; IVectorSearchPort; QdrantClient,323,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/Sqlite/SqliteBuildOutputAdapter.cs,class,TheWatch.Data.Adapters.Sqlite.SqliteBuildOutputAdapter,class SqliteBuildOutputAdapter : IBuildOutputPort (12 members),#adapter,BuildOutputDbContext; IBuildOutputPort,182,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/SqlServer/SqlServerAuditTrailAdapter.cs,class,TheWatch.Data.Adapters.SqlServer.SqlServerAuditTrailAdapter,class SqlServerAuditTrailAdapter : AuditTrailAdapterBase (9 members),#adapter #audit #sqlserver,AuditTrailAdapterBase; TheWatchDbContext,43,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Adapters/SqlServer/SqlServerStorageAdapter.cs,class,TheWatch.Data.Adapters.SqlServer.SqlServerStorageAdapter,class SqlServerStorageAdapter : IStorageService (11 members),#adapter #sqlserver,IStorageService; TheWatchDbContext,79,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Configuration/DatabaseSettings.cs,class,TheWatch.Data.Configuration.DatabaseSettings,class DatabaseSettings (14 members),,,86,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Configuration/ServiceCollectionExtensions.cs,class,TheWatch.Data.Configuration.ServiceCollectionExtensions,class ServiceCollectionExtensions (9 members),,,410,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Context/BuildOutputDbContext.cs,class,TheWatch.Data.Context.BuildArtifactEntity,class BuildArtifactEntity (7 members),,,10,
TheWatch.Data,TheWatch.Data,./TheWatch.Data/Context/BuildOutputDbContext.cs,class,TheWatch.Data.Context.BuildDiagnosticEntity,class BuildDiagnosticEntity (9 members),,,12,
